,cliente_id,saldo,tipo
90,10713237,2884139.0,cuenta_ahorro
91,10724311,1302116.2,cuenta_ahorro
92,10728797,1224634.2,cuenta_ahorro
93,10737588,821339.2,cuenta_ahorro
94,10738481,1185898.6,cuenta_ahorro
95,10740702,1449063.6,cuenta_ahorro
96,10744557,1288791.6,cuenta_ahorro
97,10748986,1385624.2,cuenta_ahorro
98,10749186,2108386.8,cuenta_ahorro
99,10752376,1369934.8,cuenta_ahorro
100,10767739,1395430.8,cuenta_ahorro
101,10771115,1412124.5999999999,cuenta_ahorro
102,10772134,1621019.0,cuenta_ahorro
103,10780189,1395777.6,cuenta_ahorro
104,10782899,1135499.8,cuenta_ahorro
105,10783051,1117911.2,cuenta_ahorro
106,10787334,790059.4,cuenta_ahorro
107,10796981,916688.2,cuenta_ahorro
108,10814651,1253392.8,cuenta_ahorro
109,10815135,2531630.6,cuenta_ahorro
110,10819095,1365047.2,cuenta_ahorro
111,10819838,585807.6,cuenta_ahorro
112,10840160,1780068.8,cuenta_ahorro
113,10849014,1056947.6,cuenta_ahorro
114,10866049,1394729.4,cuenta_ahorro
115,10879227,1521369.8,cuenta_ahorro
116,10881769,1521261.0,cuenta_ahorro
117,10881988,1153463.2,cuenta_ahorro
118,10884472,1570667.2,cuenta_ahorro
119,10884860,1647789.4,cuenta_ahorro
120,10885304,1290342.5999999999,cuenta_ahorro
121,10900497,1370299.2,cuenta_ahorro
122,10905019,1225721.8,cuenta_ahorro
123,10910087,1370846.8,cuenta_ahorro
124,10922603,959697.6,cuenta_ahorro
125,10928718,1243145.8,cuenta_ahorro
126,10930104,1642705.0,cuenta_ahorro
127,10932648,1097209.8,cuenta_ahorro
128,10933437,1754737.0,cuenta_ahorro
129,10933707,952230.6,cuenta_ahorro
130,10934287,1039367.4,cuenta_ahorro
131,10946940,1472179.5999999999,cuenta_ahorro
132,10951307,737916.7999999999,cuenta_ahorro
133,10958403,670209.8,cuenta_ahorro
134,10964602,1284056.0,cuenta_ahorro
135,10967663,1203614.2,cuenta_ahorro
136,10975225,1073961.2,cuenta_ahorro
137,10982187,1211272.4,cuenta_ahorro
138,10984671,813555.0,cuenta_ahorro
139,10988930,679763.2,cuenta_ahorro
140,10991562,1523906.2,cuenta_ahorro
141,10992541,1847829.4,cuenta_ahorro
142,11006231,1299266.2,cuenta_ahorro
143,11009511,1318434.0,cuenta_ahorro
144,11019120,2058488.8,cuenta_ahorro
145,11029144,1339686.6,cuenta_ahorro
146,11037381,1098847.0,cuenta_ahorro
147,11043615,885980.2,cuenta_ahorro
148,11048878,1408057.0,cuenta_ahorro
149,11060234,1179621.2,cuenta_ahorro
150,11078018,705582.6,cuenta_ahorro
151,11078020,1197354.0,cuenta_ahorro
152,11081546,1524935.8,cuenta_ahorro
153,11086294,1239778.0,cuenta_ahorro
154,11094987,841267.4,cuenta_ahorro
155,11109618,797077.6,cuenta_ahorro
156,11117702,1149222.2,cuenta_ahorro
157,11121813,1079024.8,cuenta_ahorro
158,11139931,854016.2,cuenta_ahorro
159,11146797,484782.8,cuenta_ahorro
160,11158313,1349363.0,cuenta_ahorro
161,11158433,1941485.0,cuenta_ahorro
162,11180604,1214228.4,cuenta_ahorro
163,11183216,1358510.8,cuenta_ahorro
164,11199205,1276617.8,cuenta_ahorro
165,11202316,1851729.0,cuenta_ahorro
166,11209119,918831.2,cuenta_ahorro
167,11214278,1840227.8,cuenta_ahorro
168,11218284,1411481.2,cuenta_ahorro
169,11220914,1503902.6,cuenta_ahorro
170,11227233,1803419.6,cuenta_ahorro
171,11244869,1158731.0,cuenta_ahorro
172,11254316,1129784.4,cuenta_ahorro
173,11283936,360734.19999999995,cuenta_ahorro
174,11285758,1730202.0,cuenta_ahorro
175,11286663,945519.2,cuenta_ahorro
176,11290170,1122429.2,cuenta_ahorro
177,11296567,1080839.8,cuenta_ahorro
178,11297791,1851035.8,cuenta_ahorro
179,11299840,832923.2,cuenta_ahorro
180,11303916,1284596.6,cuenta_ahorro
181,11304169,894716.6,cuenta_ahorro
182,11338230,1165162.4,cuenta_ahorro
183,11352065,1233684.6,cuenta_ahorro
184,11363285,1473226.4,cuenta_ahorro
185,11364924,855198.6,cuenta_ahorro
186,11382839,1721834.6,cuenta_ahorro
187,11384812,1129316.2,cuenta_ahorro
188,11402117,1305838.0,cuenta_ahorro
189,11417535,1349552.2,cuenta_ahorro
190,11421714,1376422.0,cuenta_ahorro
191,11423290,779046.4,cuenta_ahorro
192,11434724,1656209.8,cuenta_ahorro
193,11446566,1232845.4,cuenta_ahorro
194,11452492,1111809.2,cuenta_ahorro
195,11456338,384320.39999999997,cuenta_ahorro
196,11470142,1277923.4,cuenta_ahorro
197,11482174,1771619.8,cuenta_ahorro
198,11482951,774913.4,cuenta_ahorro
199,11487236,1332274.0,cuenta_ahorro
200,11488265,1303674.2,cuenta_ahorro
201,11493299,913151.0,cuenta_ahorro
202,11504308,1093551.2,cuenta_ahorro
203,11511341,2193097.2,cuenta_ahorro
204,11513064,951715.6,cuenta_ahorro
205,11522963,1471643.0,cuenta_ahorro
206,11534352,2354715.2,cuenta_ahorro
207,11535339,1276719.6,cuenta_ahorro
208,11543747,1251059.4,cuenta_ahorro
209,11558538,1914765.4,cuenta_ahorro
210,11560088,860041.6,cuenta_ahorro
211,11573759,1583762.0,cuenta_ahorro
212,11581294,840880.8,cuenta_ahorro
213,11584834,1216598.8,cuenta_ahorro
214,11585706,1352231.0,cuenta_ahorro
215,11587926,834271.8,cuenta_ahorro
216,11589599,1360937.0,cuenta_ahorro
217,11594888,2105101.8,cuenta_ahorro
218,11597248,2303701.6,cuenta_ahorro
219,11599187,1342130.8,cuenta_ahorro
220,11603739,708845.0,cuenta_ahorro
221,11604192,1266719.4,cuenta_ahorro
222,11611320,1486648.5999999999,cuenta_ahorro
223,11611859,1049407.0,cuenta_ahorro
224,11622631,1224459.6,cuenta_ahorro
225,11623167,740607.6,cuenta_ahorro
226,11624533,948688.2,cuenta_ahorro
227,11629012,757205.7999999999,cuenta_ahorro
228,11632977,729560.6,cuenta_ahorro
229,11640768,1764477.4,cuenta_ahorro
230,11641149,1388005.0,cuenta_ahorro
231,11645921,642305.6,cuenta_ahorro
232,11651756,911977.7999999999,cuenta_ahorro
233,11656347,1045019.2,cuenta_ahorro
234,11658501,1043857.6,cuenta_ahorro
235,11668242,532146.0,cuenta_ahorro
236,11670277,847846.0,cuenta_ahorro
237,11674889,1599176.6,cuenta_ahorro
238,11677113,1612705.2,cuenta_ahorro
239,11684769,1484866.4,cuenta_ahorro
240,11689176,1277251.2,cuenta_ahorro
241,11695418,1330969.8,cuenta_ahorro
242,11717238,1282258.0,cuenta_ahorro
243,11719493,1209131.2,cuenta_ahorro
244,11733565,868712.4,cuenta_ahorro
245,11734854,1745961.0,cuenta_ahorro
246,11740656,1544435.6,cuenta_ahorro
247,11743788,1288675.6,cuenta_ahorro
248,11748253,1422770.4,cuenta_ahorro
249,11749595,626798.2,cuenta_ahorro
250,11763802,1451741.8,cuenta_ahorro
251,11779334,722214.3999999999,cuenta_ahorro
252,11785540,1880320.0,cuenta_ahorro
253,11785733,2021791.4,cuenta_ahorro
254,11795261,1337582.2,cuenta_ahorro
255,11797697,471371.4,cuenta_ahorro
256,11800464,800638.4,cuenta_ahorro
257,11802609,647616.8,cuenta_ahorro
258,11815028,766076.0,cuenta_ahorro
259,11826626,505961.8,cuenta_ahorro
260,11835524,1198009.0,cuenta_ahorro
261,11868003,1183178.4,cuenta_ahorro
262,11872789,1650172.4,cuenta_ahorro
263,11874627,1329500.2,cuenta_ahorro
264,11882818,1556126.4,cuenta_ahorro
265,11893334,391650.6,cuenta_ahorro
266,11897367,1978529.5999999999,cuenta_ahorro
267,11909203,1163074.2,cuenta_ahorro
268,11909582,865780.0,cuenta_ahorro
269,11919898,1041563.0,cuenta_ahorro
270,11932675,597090.0,cuenta_ahorro
271,11936099,1386456.8,cuenta_ahorro
272,11940936,986965.8,cuenta_ahorro
273,11942721,1444152.4,cuenta_ahorro
274,11954090,1160071.2,cuenta_ahorro
275,11957065,1543495.0,cuenta_ahorro
276,11962287,2290670.6,cuenta_ahorro
277,11964415,1335791.0,cuenta_ahorro
278,11971875,782096.2,cuenta_ahorro
279,11980680,663157.6,cuenta_ahorro
280,11983611,828479.8,cuenta_ahorro
281,11986592,1105337.5999999999,cuenta_ahorro
282,12014533,1503504.4,cuenta_ahorro
283,12018865,1428215.8,cuenta_ahorro
284,12039579,784333.8,cuenta_ahorro
285,12040485,905146.0,cuenta_ahorro
286,12050383,2051664.8,cuenta_ahorro
287,12053316,1233450.5999999999,cuenta_ahorro
288,12055234,1446954.8,cuenta_ahorro
289,12074530,1159807.8,cuenta_ahorro
290,12076857,1314656.0,cuenta_ahorro
291,12081121,1875608.0,cuenta_ahorro
292,12088041,691057.6,cuenta_ahorro
293,12095489,1148384.2,cuenta_ahorro
294,12097799,1371341.2,cuenta_ahorro
295,12104527,1144864.6,cuenta_ahorro
296,12111985,1656167.8,cuenta_ahorro
297,12112150,1565442.0,cuenta_ahorro
298,12119731,2146296.2,cuenta_ahorro
299,12119980,1669045.2,cuenta_ahorro
300,12120928,1288619.8,cuenta_ahorro
301,12132028,1429035.2,cuenta_ahorro
302,12143438,908767.2,cuenta_ahorro
303,12161646,1212537.0,cuenta_ahorro
304,12163769,845079.3999999999,cuenta_ahorro
305,12211792,1201083.4,cuenta_ahorro
306,12221762,803296.7999999999,cuenta_ahorro
307,12230288,1963666.8,cuenta_ahorro
308,12241776,1493550.6,cuenta_ahorro
309,12241916,680504.4,cuenta_ahorro
310,12244926,1300433.2,cuenta_ahorro
311,12250368,1071492.4,cuenta_ahorro
312,12263513,160513.39999999997,cuenta_ahorro
313,12263994,741661.8,cuenta_ahorro
314,12267827,1921621.4,cuenta_ahorro
315,12289119,1554076.4,cuenta_ahorro
316,12291770,1869778.0,cuenta_ahorro
317,12296776,1127090.4,cuenta_ahorro
318,12304940,919693.6,cuenta_ahorro
319,12311109,1435444.4,cuenta_ahorro
320,12315346,1889455.6,cuenta_ahorro
321,12318529,1016022.2,cuenta_ahorro
322,12325970,980285.6,cuenta_ahorro
323,12349808,439792.39999999997,cuenta_ahorro
324,12349846,608810.7999999999,cuenta_ahorro
325,12372603,1726754.4,cuenta_ahorro
326,12376807,795799.6,cuenta_ahorro
327,12388570,1259362.2,cuenta_ahorro
328,12389969,2140877.8,cuenta_ahorro
329,12404320,1269951.0,cuenta_ahorro
330,12410524,759783.8,cuenta_ahorro
331,12415151,1563722.0,cuenta_ahorro
332,12418130,1346350.8,cuenta_ahorro
333,12424406,897970.0,cuenta_ahorro
334,12429670,1651652.8,cuenta_ahorro
335,12445090,794693.4,cuenta_ahorro
336,12454953,1952872.6,cuenta_ahorro
337,12456033,1562923.6,cuenta_ahorro
338,12457453,553029.7999999999,cuenta_ahorro
339,12464466,1429954.0,cuenta_ahorro
340,12467373,1221372.8,cuenta_ahorro
341,12468443,1259678.2,cuenta_ahorro
342,12480538,867779.8,cuenta_ahorro
343,12496010,1704062.4,cuenta_ahorro
344,12496033,1029014.0,cuenta_ahorro
345,12498150,2282455.6,cuenta_ahorro
346,12509816,2323489.2,cuenta_ahorro
347,12515828,818492.2,cuenta_ahorro
348,12524211,1235262.6,cuenta_ahorro
349,12531947,718377.2,cuenta_ahorro
350,12536039,1478716.4,cuenta_ahorro
351,12542077,689762.0,cuenta_ahorro
352,12543878,1515335.8,cuenta_ahorro
353,12550054,1049148.4,cuenta_ahorro
354,12553546,481094.19999999995,cuenta_ahorro
355,12560851,1365164.0,cuenta_ahorro
356,12573419,977858.4,cuenta_ahorro
357,12583557,641762.6,cuenta_ahorro
358,12586419,945936.6,cuenta_ahorro
359,12596931,1468307.5999999999,cuenta_ahorro
360,12617252,551402.0,cuenta_ahorro
361,12622240,1185308.6,cuenta_ahorro
362,12626286,1060863.6,cuenta_ahorro
363,12627649,1881582.2,cuenta_ahorro
364,12631328,519825.0,cuenta_ahorro
365,12636511,1476422.6,cuenta_ahorro
366,12649206,987119.0,cuenta_ahorro
367,12655700,1589484.5999999999,cuenta_ahorro
368,12659802,968314.2,cuenta_ahorro
369,12668254,824610.7999999999,cuenta_ahorro
370,12680559,611839.2,cuenta_ahorro
371,12695350,1950824.2,cuenta_ahorro
372,12708911,740289.0,cuenta_ahorro
373,12731240,915404.7999999999,cuenta_ahorro
374,12733349,1475732.0,cuenta_ahorro
375,12733620,952264.2,cuenta_ahorro
376,12741258,985782.2,cuenta_ahorro
377,12752439,1673480.0,cuenta_ahorro
378,12764794,2793063.2,cuenta_ahorro
379,12770321,1821206.4,cuenta_ahorro
380,12771309,825142.6,cuenta_ahorro
381,12771883,998918.2,cuenta_ahorro
382,12774854,1119365.0,cuenta_ahorro
383,12785767,811749.6,cuenta_ahorro
384,12802005,2711799.4,cuenta_ahorro
385,12802836,602662.6,cuenta_ahorro
386,12822144,908738.2,cuenta_ahorro
387,12835334,1157228.0,cuenta_ahorro
388,12839509,496485.39999999997,cuenta_ahorro
389,12841504,1190570.2,cuenta_ahorro
390,12852306,1345823.4,cuenta_ahorro
391,12852764,678929.2,cuenta_ahorro
392,12854033,1151281.2,cuenta_ahorro
393,12870234,506150.8,cuenta_ahorro
394,12874030,571207.8,cuenta_ahorro
395,12878319,831413.2,cuenta_ahorro
396,12885131,1535564.4,cuenta_ahorro
397,12897694,1168199.8,cuenta_ahorro
398,12902439,1889009.4,cuenta_ahorro
399,12907593,1026261.6,cuenta_ahorro
400,12908424,1171886.4,cuenta_ahorro
401,12911041,834014.4,cuenta_ahorro
402,12928720,1138316.0,cuenta_ahorro
403,12946571,1161768.2,cuenta_ahorro
404,12946734,2097706.6,cuenta_ahorro
405,12950025,707294.7999999999,cuenta_ahorro
406,12957698,198027.59999999998,cuenta_ahorro
407,12959004,1124560.0,cuenta_ahorro
408,12969055,1251769.5999999999,cuenta_ahorro
409,12985958,1297792.0,cuenta_ahorro
410,12989563,734336.6,cuenta_ahorro
411,12998238,1389547.6,cuenta_ahorro
412,13001902,1592385.4,cuenta_ahorro
413,13020905,509279.4,cuenta_ahorro
414,13027391,953452.6,cuenta_ahorro
415,13048831,1010696.0,cuenta_ahorro
416,13058503,520047.0,cuenta_ahorro
417,13065085,770157.6,cuenta_ahorro
418,13076529,1936235.7999999998,cuenta_ahorro
419,13077353,649539.3999999999,cuenta_ahorro
420,13088903,1555579.4,cuenta_ahorro
421,13099119,1058829.0,cuenta_ahorro
422,13113989,976847.6,cuenta_ahorro
423,13121382,660007.7999999999,cuenta_ahorro
424,13140170,1488041.8,cuenta_ahorro
425,13143325,951950.2,cuenta_ahorro
426,13154674,1543651.5999999999,cuenta_ahorro
427,13167319,930046.8,cuenta_ahorro
428,13180402,897187.6,cuenta_ahorro
429,13184792,1172608.8,cuenta_ahorro
430,13189646,795378.2,cuenta_ahorro
431,13201024,1540963.8,cuenta_ahorro
432,13203411,1473431.4,cuenta_ahorro
433,13209862,1567719.2,cuenta_ahorro
434,13214563,821084.4,cuenta_ahorro
435,13220684,1228957.4,cuenta_ahorro
436,13227149,1007488.8,cuenta_ahorro
437,13229625,1259187.8,cuenta_ahorro
438,13230125,1170772.6,cuenta_ahorro
439,13233830,1222614.8,cuenta_ahorro
440,13241599,1123263.6,cuenta_ahorro
441,13242722,928096.2000000001,cuenta_ahorro
442,13242818,1390144.6,cuenta_ahorro
443,13245360,676643.8,cuenta_ahorro
444,13258754,1924234.2,cuenta_ahorro
445,13262218,1230415.0,cuenta_ahorro
446,13275554,1382434.4,cuenta_ahorro
447,13278949,1060840.0,cuenta_ahorro
448,13280740,1293514.2,cuenta_ahorro
449,13289123,1805801.2,cuenta_ahorro
450,13304672,1327652.2,cuenta_ahorro
451,13307417,1380449.0,cuenta_ahorro
452,13315559,1875775.4,cuenta_ahorro
453,13320089,1775783.6,cuenta_ahorro
454,13324896,905297.4,cuenta_ahorro
455,13328033,469649.39999999997,cuenta_ahorro
456,13328599,1566932.4,cuenta_ahorro
457,13330366,1490491.4,cuenta_ahorro
458,13334345,1211024.0,cuenta_ahorro
459,13338417,666512.2000000001,cuenta_ahorro
460,13341972,1633130.2,cuenta_ahorro
461,13354311,2247818.0,cuenta_ahorro
462,13363959,1488546.8,cuenta_ahorro
463,13365292,1828214.8,cuenta_ahorro
464,13365687,1449456.5999999999,cuenta_ahorro
465,13367012,385890.0,cuenta_ahorro
466,13367203,919731.0,cuenta_ahorro
467,13378429,1311806.6,cuenta_ahorro
468,13381586,1289071.4,cuenta_ahorro
469,13382681,981233.8,cuenta_ahorro
470,13391710,1073358.2,cuenta_ahorro
471,13391786,567358.0,cuenta_ahorro
472,13395035,1247684.0,cuenta_ahorro
473,13420865,1008246.4,cuenta_ahorro
474,13420917,629133.4,cuenta_ahorro
475,13426652,1020468.6,cuenta_ahorro
476,13446742,1992094.8,cuenta_ahorro
477,13452873,1439310.0,cuenta_ahorro
478,13460037,676314.2,cuenta_ahorro
479,13460216,989582.7999999999,cuenta_ahorro
480,13462937,933862.4,cuenta_ahorro
481,13469148,799986.8,cuenta_ahorro
482,13480534,1509648.6,cuenta_ahorro
483,13483815,1231533.4,cuenta_ahorro
484,13483960,1053018.0,cuenta_ahorro
485,13485667,573627.3999999999,cuenta_ahorro
486,13485791,1045463.7999999999,cuenta_ahorro
487,13506863,1747936.2,cuenta_ahorro
488,13511068,995599.2,cuenta_ahorro
489,13512643,1340642.0,cuenta_ahorro
490,13517531,1635614.8,cuenta_ahorro
491,13522830,1049776.2,cuenta_ahorro
492,13530060,1289087.5999999999,cuenta_ahorro
493,13534581,1698616.8,cuenta_ahorro
494,13535850,765976.0,cuenta_ahorro
495,13547398,1408827.8,cuenta_ahorro
496,13560890,1453436.8,cuenta_ahorro
497,13572094,412530.6,cuenta_ahorro
498,13582225,1513378.6,cuenta_ahorro
499,13593799,1062448.6,cuenta_ahorro
500,13601684,1630969.2,cuenta_ahorro
501,13608912,969755.4,cuenta_ahorro
502,13612851,951219.7999999999,cuenta_ahorro
503,13623195,1381064.4,cuenta_ahorro
504,13635631,1548853.2,cuenta_ahorro
505,13639190,490599.4,cuenta_ahorro
506,13659797,2302802.0,cuenta_ahorro
507,13661059,1163288.4,cuenta_ahorro
508,13662936,1267606.0,cuenta_ahorro
509,13664746,775304.0,cuenta_ahorro
510,13665824,1684720.4,cuenta_ahorro
511,13674392,1324016.8,cuenta_ahorro
512,13680667,1469874.2,cuenta_ahorro
513,13690054,1670635.5999999999,cuenta_ahorro
514,13691879,532494.2,cuenta_ahorro
515,13703222,1403643.5999999999,cuenta_ahorro
516,13719805,1633587.0,cuenta_ahorro
517,13723259,1630614.6,cuenta_ahorro
518,13731097,1512620.0,cuenta_ahorro
519,13745176,1464472.0,cuenta_ahorro
520,13749367,655519.6,cuenta_ahorro
521,13750910,1040485.2,cuenta_ahorro
522,13755036,1000753.3999999999,cuenta_ahorro
523,13755665,1067626.2,cuenta_ahorro
524,13764446,1020823.0,cuenta_ahorro
525,13768242,1064234.8,cuenta_ahorro
526,13774171,996530.0,cuenta_ahorro
527,13776892,1215609.6,cuenta_ahorro
528,13780463,704762.6,cuenta_ahorro
529,13781278,1000017.8,cuenta_ahorro
530,13791153,1004742.6,cuenta_ahorro
531,13804100,1452309.8,cuenta_ahorro
532,13808146,1089091.0,cuenta_ahorro
533,13818380,962954.4,cuenta_ahorro
534,13818769,824050.8,cuenta_ahorro
535,13824165,1077086.8,cuenta_ahorro
536,13854666,685854.2,cuenta_ahorro
537,13867670,2656260.0,cuenta_ahorro
538,13879881,1460217.6,cuenta_ahorro
539,13883364,1752634.6,cuenta_ahorro
540,13894892,1006981.8,cuenta_ahorro
541,13901161,1479589.2,cuenta_ahorro
542,13930039,691949.4,cuenta_ahorro
543,13932964,1826701.6,cuenta_ahorro
544,13933279,1107139.0,cuenta_ahorro
545,13939752,1957582.8,cuenta_ahorro
546,13946738,1981551.8,cuenta_ahorro
547,13950243,1032261.4,cuenta_ahorro
548,13951603,550849.8,cuenta_ahorro
549,13961071,1412629.8,cuenta_ahorro
550,13961106,1315068.0,cuenta_ahorro
551,13962278,1216282.6,cuenta_ahorro
552,13982594,1104338.8,cuenta_ahorro
553,13987659,1195656.0,cuenta_ahorro
554,14000947,1267969.2,cuenta_ahorro
555,14003381,1013733.0,cuenta_ahorro
556,14005406,1018681.6,cuenta_ahorro
557,14006372,1012565.4,cuenta_ahorro
558,14007680,709427.7999999999,cuenta_ahorro
559,14010606,2160362.2,cuenta_ahorro
560,14017909,598787.6,cuenta_ahorro
561,14019942,1017238.7999999999,cuenta_ahorro
562,14020570,1779738.6,cuenta_ahorro
563,14036091,1345064.2,cuenta_ahorro
564,14047022,1066344.4,cuenta_ahorro
565,14067364,1231666.2,cuenta_ahorro
566,14070542,1505333.0,cuenta_ahorro
567,14074566,1186581.0,cuenta_ahorro
568,14082777,837986.3999999999,cuenta_ahorro
569,14087677,504118.8,cuenta_ahorro
570,14094150,2188448.0,cuenta_ahorro
571,14094696,1054294.0,cuenta_ahorro
572,14105232,918880.3999999999,cuenta_ahorro
573,14114706,330452.6,cuenta_ahorro
574,14138430,-33541.80000000001,cuenta_ahorro
575,14140132,573504.4,cuenta_ahorro
576,14142006,927330.2,cuenta_ahorro
577,14144960,1777277.2,cuenta_ahorro
578,14147015,1213640.4,cuenta_ahorro
579,14149630,851600.6,cuenta_ahorro
580,14164153,1469438.6,cuenta_ahorro
581,14167045,1020530.0,cuenta_ahorro
582,14177031,2054826.4,cuenta_ahorro
583,14192047,930777.6,cuenta_ahorro
584,14194491,1297561.8,cuenta_ahorro
585,14205598,470910.19999999995,cuenta_ahorro
586,14209105,2130263.0,cuenta_ahorro
587,14215669,1205802.5999999999,cuenta_ahorro
588,14218079,1068349.4,cuenta_ahorro
589,14219871,2241599.0,cuenta_ahorro
590,14221790,1392771.6,cuenta_ahorro
591,14223865,1165583.2,cuenta_ahorro
592,14234223,660690.2,cuenta_ahorro
593,14237951,803093.6,cuenta_ahorro
594,14238005,627908.2,cuenta_ahorro
595,14249419,1532387.2,cuenta_ahorro
596,14251838,1148288.6,cuenta_ahorro
597,14257693,1798760.8,cuenta_ahorro
598,14260086,2242727.8,cuenta_ahorro
599,14263865,2213485.2,cuenta_ahorro
600,14276113,1128606.4,cuenta_ahorro
601,14281995,1222256.6,cuenta_ahorro
602,14285134,1624429.4,cuenta_ahorro
603,14305843,1500501.0,cuenta_ahorro
604,14312365,1835602.4,cuenta_ahorro
605,14312805,958148.6,cuenta_ahorro
606,14321794,1429434.4,cuenta_ahorro
607,14327058,650270.0,cuenta_ahorro
608,14341559,1360534.4,cuenta_ahorro
609,14342848,1134219.0,cuenta_ahorro
610,14351382,929664.2,cuenta_ahorro
611,14351490,1012158.2,cuenta_ahorro
612,14363511,1427265.8,cuenta_ahorro
613,14367399,450116.6,cuenta_ahorro
614,14371386,1029300.7999999999,cuenta_ahorro
615,14372830,1730796.6,cuenta_ahorro
616,14382550,1248821.8,cuenta_ahorro
617,14392529,1817283.2,cuenta_ahorro
618,14395510,1263360.6,cuenta_ahorro
619,14399242,1268506.6,cuenta_ahorro
620,14400154,1411689.8,cuenta_ahorro
621,14418252,1335851.4,cuenta_ahorro
622,14420727,1139743.2,cuenta_ahorro
623,14422959,1461062.6,cuenta_ahorro
624,14426867,1328909.4,cuenta_ahorro
625,14427660,932954.4,cuenta_ahorro
626,14446151,2939445.8,cuenta_ahorro
627,14447836,1297777.8,cuenta_ahorro
628,14454252,1202470.4,cuenta_ahorro
629,14455193,1082181.8,cuenta_ahorro
630,14479086,913274.6,cuenta_ahorro
631,14480431,1269183.6,cuenta_ahorro
632,14493197,1274846.2,cuenta_ahorro
633,14493366,1724000.4,cuenta_ahorro
634,14496595,1776031.6,cuenta_ahorro
635,14507796,1490714.8,cuenta_ahorro
